"Edit","Modificați","module","Magento_Wishlist"
"Remove Item","Eliminați articol","module","Magento_Wishlist"
"Remove item","Eliminați articol","module","Magento_Wishlist"
"Add to Compare","Comparați","module","Magento_Wishlist"
"This Wish List has no Items","Această Listă de Dorințe nu are nici un articol","module","Magento_Wishlist"
"See Details","Vizualizare detalii","module","Magento_Wishlist"
"Options Details","Detalii Opțiuni","module","Magento_Wishlist"
"RSS link to %1's wishlist","Link RSS către lista de dorințe a %1","module","Magento_Wishlist"
"RSS Feed","Flux RSS","module","Magento_Wishlist"
"Product","Produs","module","Magento_Wishlist"
"Add to Wish List","Lista de Dorințe","module","Magento_Wishlist"
"Back","înapoi","module","Magento_Wishlist"
"Wish List is empty now.","Lista de Dorințe este goală acum.","module","Magento_Wishlist"
"* Required Fields","* Câmpuri obligatorii","module","Magento_Wishlist"
"Sharing Information","Partajare Informații","module","Magento_Wishlist"
"Email addresses, separated by commas","Adrese email, separate prin virgule","module","Magento_Wishlist"
"Check here to link an RSS feed to your Wish List.","Verificați aici pentru adăugarea unui link de flux RSS la lista dumneavoastră de dorințe.","module","Magento_Wishlist"
"Last Added Items","Ultimele articole adăugate","module","Magento_Wishlist"
"Remove This Item","Eliminați acest articol","module","Magento_Wishlist"
"Go to Wish List","Mergeți la lista de dorințe","module","Magento_Wishlist"
"You have no items in your wish list.","Nu aveți nici un articol în lista de dorințe","module","Magento_Wishlist"
"Are you sure you want to remove this product from your Wish List?","Sunteți sigur că doriți să eliminați acest produs din lista dumneavoastră de dorințe?","module","Magento_Wishlist"
"%customer_name wants to share this Wish List from %store_name with you:","%customer_name dorește să partajeze această Listă de Dorințe de la %store_name cu dumneavoastră:","module","Magento_Wishlist"
"Message from %customer_name:","Mesaj de la %customer_name:","module","Magento_Wishlist"
"View all Wish List items","Vizualizare toate articolele din Lista de Dorințe","module","Magento_Wishlist"
"Share Options","Opțiuni de partajare","module","Magento_Wishlist"
"Email Sender","Expeditor email","module","Magento_Wishlist"
"Email Template","șablon email","module","Magento_Wishlist"
"Email template chosen based on theme fallback when ""Default"" option is selected.","șablon email ales pe baza temei fallback atunci când opțiunea ""Implicit"" este selectată.","module","Magento_Wishlist"
"Max Emails Allowed to be Sent","Număr maxim de email-uri permis pentru trimitere","module","Magento_Wishlist"
"Email Text Length Limit","Limită lungime text email","module","Magento_Wishlist"
"General Options","Opțiuni generale","module","Magento_Wishlist"
"Enabled","Activat","module","Magento_Wishlist"
"My Wish List Link","Link Lista Mea de Dorințe","module","Magento_Wishlist"
"Display Wish List Summary","Afișați conținut Listă de Dorințe","module","Magento_Wishlist"
"Enable RSS","Activați RSS","module","Magento_Wishlist"
"No Items Found","Nici un articol găsit","module","Magento_Wishlist"
"Product Name","Nume produs","module","Magento_Wishlist"
"User Description","Descriere utilizator","module","Magento_Wishlist"
"Quantity","Cantitate","module","Magento_Wishlist"
"Add Locale","Adăugați locală","module","Magento_Wishlist"
"Add Date","Adăugați dată","module","Magento_Wishlist"
"Days in Wish List","Zile în Lista de dorințe","module","Magento_Wishlist"
"Action","Acțiune","module","Magento_Wishlist"
"Configure","Configurați","module","Magento_Wishlist"
"Delete","ștergeți","module","Magento_Wishlist"
"Product Details and Comment","Comentariu și detalii produs","module","Magento_Wishlist"
